county,make,quartile,model_year,vehicle_count
Snohomish,TOYOTA,4,2018,104
Snohomish,TOYOTA,4,2020,31
Snohomish,TOYOTA,4,2021,4
Snohomish,VOLKSWAGEN,1,2015,14
Snohomish,VOLKSWAGEN,1,2016,37
Snohomish,VOLKSWAGEN,1,2017,3
Snohomish,VOLKSWAGEN,1,2018,2
Snohomish,VOLKSWAGEN,1,2019,52
Snohomish,VOLKSWAGEN,2,2015,14
Snohomish,VOLKSWAGEN,2,2016,34
Snohomish,VOLKSWAGEN,2,2017,6
Snohomish,VOLKSWAGEN,2,2019,41
Snohomish,VOLKSWAGEN,2,2021,10
Snohomish,VOLKSWAGEN,3,2015,17
Snohomish,VOLKSWAGEN,3,2016,60
Snohomish,VOLKSWAGEN,3,2017,1
Snohomish,VOLKSWAGEN,3,2019,82
Snohomish,VOLKSWAGEN,4,2015,24
Snohomish,VOLKSWAGEN,4,2016,50
Snohomish,VOLKSWAGEN,4,2017,2
Snohomish,VOLKSWAGEN,4,2018,5
Snohomish,VOLKSWAGEN,4,2019,93
Snohomish,VOLVO,1,2016,22
Snohomish,VOLVO,1,2017,10
Snohomish,VOLVO,1,2018,18
Snohomish,VOLVO,1,2019,15
Snohomish,VOLVO,2,2016,12
Snohomish,VOLVO,2,2017,11
Snohomish,VOLVO,2,2018,17
Snohomish,VOLVO,2,2019,7
Snohomish,VOLVO,2,2021,18
Snohomish,VOLVO,3,2016,11
Snohomish,VOLVO,3,2017,9
Snohomish,VOLVO,3,2018,12
Snohomish,VOLVO,3,2019,11
Snohomish,VOLVO,4,2016,13
Snohomish,VOLVO,4,2017,5
Snohomish,VOLVO,4,2018,18
Snohomish,VOLVO,4,2019,23
Snohomish,WHEEGO ELECTRIC CARS,4,2011,3
Spokane,AUDI,1,2016,2
Spokane,AUDI,1,2017,10
Spokane,AUDI,1,2019,2
Spokane,AUDI,1,2020,3
Spokane,AUDI,1,2021,8
Spokane,AUDI,2,2016,7
Spokane,AUDI,2,2017,5
Spokane,AUDI,2,2019,12
Spokane,AUDI,2,2020,6
Spokane,AUDI,2,2021,4
Spokane,AUDI,3,2016,7
Spokane,AUDI,3,2017,8
Spokane,AUDI,3,2019,13
Spokane,AUDI,3,2020,4
Spokane,AUDI,4,2016,6
Spokane,AUDI,4,2017,4
Spokane,AUDI,4,2019,12
Spokane,AUDI,4,2020,12
Spokane,AZURE DYNAMICS,2,2012,8
Spokane,AZURE DYNAMICS,4,2012,2
Spokane,BMW,1,2014,36
Spokane,BMW,1,2015,6
Spokane,BMW,1,2016,12
Spokane,BMW,1,2017,32
Spokane,BMW,1,2018,16
Spokane,BMW,1,2020,2
Spokane,BMW,1,2021,8
Spokane,BMW,2,2014,35
Spokane,BMW,2,2015,25
Spokane,BMW,2,2016,23
Spokane,BMW,2,2017,37
Spokane,BMW,2,2018,32
Spokane,BMW,2,2020,5
Spokane,BMW,2,2021,8
Spokane,BMW,3,2014,28
Spokane,BMW,3,2015,12
Spokane,BMW,3,2016,11
Spokane,BMW,3,2017,11
Spokane,BMW,3,2018,16
Spokane,BMW,3,2019,4
Spokane,BMW,3,2020,2
Spokane,BMW,3,2021,2
Spokane,BMW,4,2014,16
Spokane,BMW,4,2015,13
Spokane,BMW,4,2016,23
Spokane,BMW,4,2017,18
Spokane,BMW,4,2018,20
Spokane,BMW,4,2019,15
Spokane,BMW,4,2020,3
Spokane,BMW,4,2021,4
Spokane,CADILLAC,1,2014,1
Spokane,CADILLAC,2,2015,3
Spokane,CADILLAC,2,2016,3
Spokane,CADILLAC,3,2016,3
Spokane,CHEVROLET,1,2011,7
Spokane,CHEVROLET,1,2012,42
Spokane,CHEVROLET,1,2013,89
Spokane,CHEVROLET,1,2014,56
Spokane,CHEVROLET,1,2015,56
Spokane,CHEVROLET,1,2016,11
Spokane,CHEVROLET,1,2017,105
Spokane,CHEVROLET,1,2018,25
Spokane,CHEVROLET,1,2019,19
Spokane,CHEVROLET,1,2020,26
Spokane,CHEVROLET,1,2021,2
Spokane,CHEVROLET,2,2011,3
Spokane,CHEVROLET,2,2012,55
Spokane,CHEVROLET,2,2013,89
Spokane,CHEVROLET,2,2014,45
Spokane,CHEVROLET,2,2015,59
Spokane,CHEVROLET,2,2016,36
Spokane,CHEVROLET,2,2017,109
Spokane,CHEVROLET,2,2018,32
Spokane,CHEVROLET,2,2019,11
Spokane,CHEVROLET,2,2020,17
Spokane,CHEVROLET,2,2021,10
Spokane,CHEVROLET,3,2011,5
Spokane,CHEVROLET,3,2012,103
Spokane,CHEVROLET,3,2013,74
Spokane,CHEVROLET,3,2014,51
Spokane,CHEVROLET,3,2015,62
Spokane,CHEVROLET,3,2016,19
Spokane,CHEVROLET,3,2017,89
Spokane,CHEVROLET,3,2018,30
Spokane,CHEVROLET,3,2019,16
Spokane,CHEVROLET,3,2020,3
Spokane,CHEVROLET,4,2011,8
Spokane,CHEVROLET,4,2012,53
Spokane,CHEVROLET,4,2013,86
Spokane,CHEVROLET,4,2014,37
Spokane,CHEVROLET,4,2015,53
Spokane,CHEVROLET,4,2016,4
Spokane,CHEVROLET,4,2017,145
Spokane,CHEVROLET,4,2018,29
Spokane,CHEVROLET,4,2019,35
Spokane,CHEVROLET,4,2020,18
Spokane,CHRYSLER,1,2017,5
Spokane,CHRYSLER,1,2018,5
Spokane,CHRYSLER,1,2020,3
Spokane,CHRYSLER,1,2021,6
Spokane,CHRYSLER,2,2017,16
Spokane,CHRYSLER,2,2018,19
Spokane,CHRYSLER,2,2019,6
Spokane,CHRYSLER,2,2020,2
Spokane,CHRYSLER,2,2021,10
Spokane,CHRYSLER,3,2017,1
Spokane,CHRYSLER,3,2018,20
Spokane,CHRYSLER,4,2017,8
Spokane,CHRYSLER,4,2018,16
Spokane,CHRYSLER,4,2019,4
Spokane,CHRYSLER,4,2020,12
Spokane,FIAT,1,2013,13
Spokane,FIAT,1,2014,1
Spokane,FIAT,1,2015,4
Spokane,FIAT,1,2016,2
Spokane,FIAT,2,2013,18
Spokane,FIAT,2,2014,9
Spokane,FIAT,2,2015,9
Spokane,FIAT,2,2016,1
Spokane,FIAT,2,2017,6
Spokane,FIAT,3,2013,9
Spokane,FIAT,3,2014,9
Spokane,FIAT,3,2015,4
Spokane,FIAT,3,2016,2
Spokane,FIAT,3,2017,2
Spokane,FIAT,4,2013,4
Spokane,FIAT,4,2014,8
Spokane,FIAT,4,2015,5
Spokane,FISKER,3,2012,2
Spokane,FORD,1,2012,4
Spokane,FORD,1,2013,47
Spokane,FORD,1,2014,32
Spokane,FORD,1,2015,31
Spokane,FORD,1,2016,38
Spokane,FORD,1,2017,40
Spokane,FORD,1,2018,5
Spokane,FORD,1,2019,2
Spokane,FORD,1,2020,2
Spokane,FORD,1,2021,20
Spokane,FORD,2,2012,2
Spokane,FORD,2,2013,48
Spokane,FORD,2,2014,64
Spokane,FORD,2,2015,18
Spokane,FORD,2,2016,54
Spokane,FORD,2,2017,25
Spokane,FORD,2,2018,2
Spokane,FORD,2,2019,2
Spokane,FORD,2,2021,23
Spokane,FORD,3,2013,63
Spokane,FORD,3,2014,85
Spokane,FORD,3,2015,34
Spokane,FORD,3,2016,31
Spokane,FORD,3,2017,22
Spokane,FORD,3,2019,4
Spokane,FORD,4,2013,80
Spokane,FORD,4,2014,48
Spokane,FORD,4,2015,37
Spokane,FORD,4,2016,21
Spokane,FORD,4,2017,28
Spokane,FORD,4,2018,2
Spokane,FORD,4,2019,8
Spokane,HONDA,1,2018,20
Spokane,HONDA,1,2019,7
Spokane,HONDA,2,2018,30
Spokane,HONDA,2,2019,3
Spokane,HONDA,2,2020,1
Spokane,HONDA,3,2018,10
Spokane,HONDA,3,2020,4
Spokane,HONDA,4,2018,13
Spokane,HONDA,4,2019,1
Spokane,HYUNDAI,1,2016,62
Spokane,HYUNDAI,1,2017,4
Spokane,HYUNDAI,1,2019,3
Spokane,HYUNDAI,1,2020,12
Spokane,HYUNDAI,2,2016,73
Spokane,HYUNDAI,2,2017,1
Spokane,HYUNDAI,2,2020,2
Spokane,HYUNDAI,2,2021,4
Spokane,HYUNDAI,3,2016,45
Spokane,HYUNDAI,3,2017,1
Spokane,HYUNDAI,3,2019,6
Spokane,HYUNDAI,3,2020,2
Spokane,HYUNDAI,4,2016,68
Spokane,HYUNDAI,4,2017,4
Spokane,HYUNDAI,4,2019,5
Spokane,HYUNDAI,4,2020,4
Spokane,JAGUAR,1,2020,2
Spokane,JAGUAR,2,2019,4
Spokane,JAGUAR,3,2019,2
Spokane,JAGUAR,3,2020,4
Spokane,JAGUAR,4,2019,6
Spokane,JEEP,2,2021,8
Spokane,KIA,1,2016,16
Spokane,KIA,1,2017,62
Spokane,KIA,1,2019,20
Spokane,KIA,1,2020,6
Spokane,KIA,2,2016,7
Spokane,KIA,2,2017,63
Spokane,KIA,2,2019,11
Spokane,KIA,2,2020,2
Spokane,KIA,3,2016,6
Spokane,KIA,3,2017,60
Spokane,KIA,3,2019,13
Spokane,KIA,4,2016,18
Spokane,KIA,4,2017,38
Spokane,KIA,4,2019,23
Spokane,KIA,4,2020,2
Spokane,MERCEDES-BENZ,1,2019,2
Spokane,MERCEDES-BENZ,3,2017,5
Spokane,MINI,1,2019,3
Spokane,MINI,2,2018,2
Spokane,MINI,2,2022,2
Spokane,MINI,4,2021,4
Spokane,MITSUBISHI,1,2012,9
Spokane,MITSUBISHI,1,2018,17
Spokane,MITSUBISHI,1,2019,2
Spokane,MITSUBISHI,1,2020,1
Spokane,MITSUBISHI,2,2012,2
Spokane,MITSUBISHI,2,2016,5
Spokane,MITSUBISHI,2,2018,14
Spokane,MITSUBISHI,2,2019,2
Spokane,MITSUBISHI,3,2016,1
Spokane,MITSUBISHI,3,2018,3
Spokane,MITSUBISHI,4,2012,8
Spokane,MITSUBISHI,4,2018,2
Spokane,MITSUBISHI,4,2019,6
Spokane,MITSUBISHI,4,2020,4
Spokane,NISSAN,1,2011,72
Spokane,NISSAN,1,2012,56
Spokane,NISSAN,1,2013,86
Spokane,NISSAN,1,2014,28
Spokane,NISSAN,1,2015,70
Spokane,NISSAN,1,2016,34
Spokane,NISSAN,1,2017,24
Spokane,NISSAN,1,2018,17
Spokane,NISSAN,1,2019,24
Spokane,NISSAN,2,2011,126
Spokane,NISSAN,2,2012,91
Spokane,NISSAN,2,2013,104
Spokane,NISSAN,2,2014,44
Spokane,NISSAN,2,2015,58
Spokane,NISSAN,2,2016,61
Spokane,NISSAN,2,2017,26
Spokane,NISSAN,2,2018,24
Spokane,NISSAN,2,2019,20
Spokane,NISSAN,2,2020,5
Spokane,NISSAN,3,2011,134
Spokane,NISSAN,3,2012,68
Spokane,NISSAN,3,2013,132
Spokane,NISSAN,3,2014,45
Spokane,NISSAN,3,2015,88
Spokane,NISSAN,3,2016,55
Spokane,NISSAN,3,2017,26
Spokane,NISSAN,3,2018,30
Spokane,NISSAN,3,2019,20
Spokane,NISSAN,3,2020,2
Spokane,NISSAN,4,2011,73
Spokane,NISSAN,4,2012,58
Spokane,NISSAN,4,2013,102
Spokane,NISSAN,4,2014,27
Spokane,NISSAN,4,2015,119
Spokane,NISSAN,4,2016,42
Spokane,NISSAN,4,2017,13
Spokane,NISSAN,4,2018,32
Spokane,NISSAN,4,2019,25
Spokane,NISSAN,4,2020,2
Spokane,PORSCHE,1,2016,2
Spokane,PORSCHE,1,2018,1
Spokane,PORSCHE,1,2019,2
Spokane,PORSCHE,1,2020,3
Spokane,PORSCHE,2,2016,10
Spokane,PORSCHE,2,2018,6
Spokane,PORSCHE,3,2015,1
Spokane,PORSCHE,3,2016,3
Spokane,PORSCHE,3,2017,4
Spokane,PORSCHE,3,2018,2
Spokane,PORSCHE,3,2019,2
Spokane,PORSCHE,4,2015,8
Spokane,PORSCHE,4,2016,3
Spokane,PORSCHE,4,2018,2
Spokane,SMART,1,2013,1
Spokane,SMART,1,2014,5
Spokane,SMART,1,2015,1
Spokane,SMART,1,2016,2
Spokane,SMART,2,2013,10
Spokane,SMART,2,2014,2
Spokane,SMART,3,2013,5
Spokane,SMART,3,2014,2
Spokane,SMART,3,2015,3
Spokane,SMART,3,2019,3
Spokane,SMART,4,2013,4
Spokane,SMART,4,2015,1
Spokane,SUBARU,1,2019,1
Spokane,SUBARU,2,2019,3
Spokane,SUBARU,3,2019,2
Spokane,TESLA,1,2008,11
Spokane,TESLA,1,2010,1
Spokane,TESLA,1,2012,19
Spokane,TESLA,1,2013,26
Spokane,TESLA,1,2014,30
Spokane,TESLA,1,2015,25
Spokane,TESLA,1,2016,52
Spokane,TESLA,1,2017,49
Spokane,TESLA,1,2018,137
Spokane,TESLA,1,2019,35
Spokane,TESLA,1,2020,97
Spokane,TESLA,1,2021,60
Spokane,TESLA,2,2010,9
Spokane,TESLA,2,2011,1
Spokane,TESLA,2,2012,2
Spokane,TESLA,2,2013,40
Spokane,TESLA,2,2014,37
Spokane,TESLA,2,2015,46
Spokane,TESLA,2,2016,47
Spokane,TESLA,2,2017,32
Spokane,TESLA,2,2018,97
Spokane,TESLA,2,2019,97
Spokane,TESLA,2,2020,62
Spokane,TESLA,2,2021,98
Spokane,TESLA,3,2008,1
Spokane,TESLA,3,2010,3
Spokane,TESLA,3,2011,1
Spokane,TESLA,3,2012,2
Spokane,TESLA,3,2013,39
Spokane,TESLA,3,2014,33
Spokane,TESLA,3,2015,51
Spokane,TESLA,3,2016,56
Spokane,TESLA,3,2017,30
Spokane,TESLA,3,2018,124
Spokane,TESLA,3,2019,73
Spokane,TESLA,3,2020,77
Spokane,TESLA,4,2011,3
Spokane,TESLA,4,2012,13
Spokane,TESLA,4,2013,37
Spokane,TESLA,4,2014,13
Spokane,TESLA,4,2015,26
Spokane,TESLA,4,2016,57
Spokane,TESLA,4,2017,43
Spokane,TESLA,4,2018,262
Spokane,TESLA,4,2019,58
Spokane,TESLA,4,2020,120
Spokane,TESLA,4,2021,28
Spokane,TH!NK,3,2011,2
Spokane,TH!NK,4,2011,3
Spokane,TOYOTA,1,2012,38
Spokane,TOYOTA,1,2013,4
Spokane,TOYOTA,1,2014,11
Spokane,TOYOTA,1,2015,3
Spokane,TOYOTA,1,2017,25
Spokane,TOYOTA,1,2018,11
Spokane,TOYOTA,1,2019,3
Spokane,TOYOTA,1,2020,3
Spokane,TOYOTA,1,2021,6
Spokane,TOYOTA,2,2012,30
Spokane,TOYOTA,2,2013,2
Spokane,TOYOTA,2,2014,6
Spokane,TOYOTA,2,2015,8
Spokane,TOYOTA,2,2017,32
Spokane,TOYOTA,2,2018,14
Spokane,TOYOTA,2,2019,10
Spokane,TOYOTA,2,2020,4
Spokane,TOYOTA,2,2021,10
Spokane,TOYOTA,3,2012,17
Spokane,TOYOTA,3,2013,9
Spokane,TOYOTA,3,2014,11
Spokane,TOYOTA,3,2015,4
Spokane,TOYOTA,3,2017,28
Spokane,TOYOTA,3,2018,23
Spokane,TOYOTA,3,2019,11
Spokane,TOYOTA,4,2012,2
Spokane,TOYOTA,4,2013,7
Spokane,TOYOTA,4,2014,11
Spokane,TOYOTA,4,2015,5
Spokane,TOYOTA,4,2017,28
Spokane,TOYOTA,4,2018,5
Spokane,TOYOTA,4,2019,1
Spokane,TOYOTA,4,2020,4
Spokane,TOYOTA,4,2021,6
Spokane,VOLKSWAGEN,1,2015,5
Spokane,VOLKSWAGEN,1,2016,10
Spokane,VOLKSWAGEN,1,2018,3
Spokane,VOLKSWAGEN,1,2019,9
Spokane,VOLKSWAGEN,2,2015,6
Spokane,VOLKSWAGEN,2,2016,5
Spokane,VOLKSWAGEN,2,2019,2
Spokane,VOLKSWAGEN,3,2015,6
Spokane,VOLKSWAGEN,3,2016,5
Spokane,VOLKSWAGEN,3,2019,16
Spokane,VOLKSWAGEN,4,2015,7
Spokane,VOLKSWAGEN,4,2016,6
Spokane,VOLKSWAGEN,4,2018,1
Spokane,VOLKSWAGEN,4,2019,7
Spokane,VOLVO,1,2017,2
Spokane,VOLVO,1,2019,2
Spokane,VOLVO,2,2016,2
Spokane,VOLVO,2,2017,5
Spokane,VOLVO,2,2018,5
Spokane,VOLVO,3,2016,1
Spokane,VOLVO,3,2017,1
Spokane,VOLVO,3,2018,1
Spokane,VOLVO,4,2016,3
Spokane,VOLVO,4,2017,2
Spokane,VOLVO,4,2018,13
Spokane,VOLVO,4,2019,3
Spokane,WHEEGO ELECTRIC CARS,1,2011,3
Spokane,WHEEGO ELECTRIC CARS,2,2011,8
Spokane,WHEEGO ELECTRIC CARS,4,2011,4
Thurston,AUDI,1,2016,11
Thurston,AUDI,1,2017,17
Thurston,AUDI,1,2018,8
Thurston,AUDI,1,2019,11
Thurston,AUDI,1,2020,4
Thurston,AUDI,1,2021,8
Thurston,AUDI,2,2016,11
Thurston,AUDI,2,2017,5
Thurston,AUDI,2,2019,2
Thurston,AUDI,2,2020,11
Thurston,AUDI,2,2021,8
Thurston,AUDI,3,2016,12
Thurston,AUDI,3,2017,4
Thurston,AUDI,3,2018,3
Thurston,AUDI,3,2019,7
Thurston,AUDI,4,2016,16
Thurston,AUDI,4,2017,1
Thurston,AUDI,4,2018,2
Thurston,AUDI,4,2019,2
Thurston,AUDI,4,2020,5
Thurston,BMW,1,2014,27
Thurston,BMW,1,2015,20
Thurston,BMW,1,2016,20
Thurston,BMW,1,2017,21
Thurston,BMW,1,2018,7
Thurston,BMW,1,2019,3
Thurston,BMW,1,2020,1
Thurston,BMW,1,2021,2
Thurston,BMW,2,2014,38
Thurston,BMW,2,2015,16
Thurston,BMW,2,2016,4
Thurston,BMW,2,2017,19
Thurston,BMW,2,2018,19
Thurston,BMW,2,2019,3
Thurston,BMW,2,2020,2
Thurston,BMW,2,2021,6
Thurston,BMW,3,2014,26
Thurston,BMW,3,2015,16
Thurston,BMW,3,2016,35
Thurston,BMW,3,2017,15
Thurston,BMW,3,2018,20
Thurston,BMW,3,2019,2
Thurston,BMW,4,2014,14
Thurston,BMW,4,2015,17
Thurston,BMW,4,2016,22
Thurston,BMW,4,2017,22
Thurston,BMW,4,2018,5
Thurston,BMW,4,2019,4
Thurston,CADILLAC,1,2014,4
Thurston,CADILLAC,1,2016,4
Thurston,CADILLAC,2,2014,3
Thurston,CADILLAC,2,2016,1
Thurston,CADILLAC,2,2017,4
Thurston,CADILLAC,3,2016,1
Thurston,CADILLAC,4,2014,2
Thurston,CADILLAC,4,2016,1
Thurston,CHEVROLET,1,2011,13
Thurston,CHEVROLET,1,2012,38
Thurston,CHEVROLET,1,2013,119
Thurston,CHEVROLET,1,2014,38
Thurston,CHEVROLET,1,2015,46
Thurston,CHEVROLET,1,2016,36
Thurston,CHEVROLET,1,2017,171
Thurston,CHEVROLET,1,2018,69
Thurston,CHEVROLET,1,2019,45
Thurston,CHEVROLET,1,2020,55
Thurston,CHEVROLET,1,2021,4
Thurston,CHEVROLET,2,2011,26
Thurston,CHEVROLET,2,2012,88
Thurston,CHEVROLET,2,2013,133
Thurston,CHEVROLET,2,2014,95
Thurston,CHEVROLET,2,2015,38
Thurston,CHEVROLET,2,2016,36
Thurston,CHEVROLET,2,2017,395
Thurston,CHEVROLET,2,2018,95
Thurston,CHEVROLET,2,2019,52
Thurston,CHEVROLET,2,2020,26
Thurston,CHEVROLET,2,2021,6
Thurston,CHEVROLET,3,2012,98
Thurston,CHEVROLET,3,2013,162
Thurston,CHEVROLET,3,2014,105
Thurston,CHEVROLET,3,2015,36
Thurston,CHEVROLET,3,2016,30
Thurston,CHEVROLET,3,2017,150
Thurston,CHEVROLET,3,2018,85
Thurston,CHEVROLET,3,2019,61
Thurston,CHEVROLET,3,2020,10
Thurston,CHEVROLET,4,2011,9
Thurston,CHEVROLET,4,2012,79
Thurston,CHEVROLET,4,2013,121
Thurston,CHEVROLET,4,2014,51
Thurston,CHEVROLET,4,2015,41
Thurston,CHEVROLET,4,2016,33
Thurston,CHEVROLET,4,2017,218
Thurston,CHEVROLET,4,2018,61
Thurston,CHEVROLET,4,2019,53
Thurston,CHEVROLET,4,2020,25
Thurston,CHRYSLER,1,2017,12
Thurston,CHRYSLER,1,2018,22
Thurston,CHRYSLER,1,2019,9
Thurston,CHRYSLER,1,2020,12
Thurston,CHRYSLER,1,2021,18
Thurston,CHRYSLER,2,2017,3
Thurston,CHRYSLER,2,2018,25
Thurston,CHRYSLER,2,2019,4
Thurston,CHRYSLER,2,2020,7
Thurston,CHRYSLER,2,2021,20
Thurston,CHRYSLER,3,2017,2
Thurston,CHRYSLER,3,2018,14
Thurston,CHRYSLER,3,2020,2
Thurston,CHRYSLER,4,2017,5
Thurston,CHRYSLER,4,2018,16
Thurston,CHRYSLER,4,2020,12
Thurston,DODGE,4,1993,4
Thurston,FIAT,1,2013,3
Thurston,FIAT,1,2014,3
Thurston,FIAT,1,2015,24
Thurston,FIAT,1,2016,4
Thurston,FIAT,1,2017,8
Thurston,FIAT,2,2013,3
Thurston,FIAT,2,2014,14
Thurston,FIAT,2,2015,21
Thurston,FIAT,2,2016,8
Thurston,FIAT,2,2017,5
Thurston,FIAT,3,2013,2
Thurston,FIAT,3,2014,4
Thurston,FIAT,3,2015,19
Thurston,FIAT,3,2016,13
Thurston,FIAT,3,2017,5
Thurston,FIAT,4,2013,9
Thurston,FIAT,4,2014,8
Thurston,FIAT,4,2015,27
Thurston,FIAT,4,2016,5
Thurston,FIAT,4,2017,2
Thurston,FORD,1,2013,111
Thurston,FORD,1,2014,62
Thurston,FORD,1,2015,66
Thurston,FORD,1,2016,44
Thurston,FORD,1,2017,35
Thurston,FORD,1,2018,5
Thurston,FORD,1,2019,14
Thurston,FORD,1,2020,3
Thurston,FORD,1,2021,18
Thurston,FORD,2,1999,1
Thurston,FORD,2,2013,123
Thurston,FORD,2,2014,64
Thurston,FORD,2,2015,27
Thurston,FORD,2,2016,69
Thurston,FORD,2,2017,53
Thurston,FORD,2,2018,5
Thurston,FORD,2,2019,4
Thurston,FORD,2,2020,6
Thurston,FORD,2,2021,30
Thurston,FORD,3,1999,1
Thurston,FORD,3,2013,113
Thurston,FORD,3,2014,96
Thurston,FORD,3,2015,42
Thurston,FORD,3,2016,92
Thurston,FORD,3,2017,49
Thurston,FORD,3,2018,4
Thurston,FORD,3,2020,4
Thurston,FORD,4,2013,78
Thurston,FORD,4,2014,70
Thurston,FORD,4,2015,40
Thurston,FORD,4,2016,56
Thurston,FORD,4,2017,46
Thurston,FORD,4,2018,5
Thurston,FORD,4,2019,6
Thurston,FORD,4,2020,2
Thurston,HONDA,1,2014,2
Thurston,HONDA,1,2018,25
Thurston,HONDA,1,2019,2
Thurston,HONDA,1,2020,5
Thurston,HONDA,2,2018,33
Thurston,HONDA,2,2020,1
Thurston,HONDA,3,2018,18
Thurston,HONDA,3,2019,2
Thurston,HONDA,3,2020,2
Thurston,HONDA,4,2018,20
Thurston,HYUNDAI,1,2016,54
Thurston,HYUNDAI,1,2017,1
Thurston,HYUNDAI,1,2018,2
Thurston,HYUNDAI,1,2019,3
Thurston,HYUNDAI,1,2020,11
Thurston,HYUNDAI,1,2021,4
Thurston,HYUNDAI,2,2016,46
Thurston,HYUNDAI,2,2017,2
Thurston,HYUNDAI,2,2019,4
Thurston,HYUNDAI,2,2020,3
Thurston,HYUNDAI,2,2021,4
Thurston,HYUNDAI,3,2016,41
Thurston,HYUNDAI,3,2018,4
Thurston,HYUNDAI,3,2019,3
Thurston,HYUNDAI,3,2020,2
Thurston,HYUNDAI,4,2016,76
Thurston,HYUNDAI,4,2019,14
Thurston,HYUNDAI,4,2020,2
Thurston,JAGUAR,2,2019,4
Thurston,JAGUAR,3,2019,2
Thurston,JAGUAR,3,2020,2
Thurston,JAGUAR,4,2019,1
Thurston,JEEP,2,2021,4
Thurston,KIA,1,2015,1
Thurston,KIA,1,2016,25
Thurston,KIA,1,2017,94
Thurston,KIA,1,2018,34
Thurston,KIA,1,2019,69
Thurston,KIA,1,2020,14
Thurston,KIA,2,2015,1
Thurston,KIA,2,2016,19
Thurston,KIA,2,2017,150
Thurston,KIA,2,2018,35
Thurston,KIA,2,2019,60
Thurston,KIA,2,2020,33
Thurston,KIA,3,2015,8
Thurston,KIA,3,2016,29
Thurston,KIA,3,2017,169
Thurston,KIA,3,2018,22
Thurston,KIA,3,2019,54
Thurston,KIA,3,2020,8
Thurston,KIA,4,2016,60
Thurston,KIA,4,2017,141
Thurston,KIA,4,2018,18
Thurston,KIA,4,2019,113
Thurston,KIA,4,2020,14
Thurston,MERCEDES-BENZ,1,2014,3
Thurston,MERCEDES-BENZ,1,2015,2
Thurston,MERCEDES-BENZ,1,2017,4
Thurston,MERCEDES-BENZ,2,2014,7
Thurston,MERCEDES-BENZ,2,2018,5
Thurston,MERCEDES-BENZ,3,2014,4
Thurston,MERCEDES-BENZ,3,2019,2
Thurston,MERCEDES-BENZ,3,2020,2
Thurston,MERCEDES-BENZ,4,2020,2
Thurston,MINI,1,2019,4
Thurston,MINI,2,2019,2
Thurston,MINI,3,2018,5
Thurston,MINI,3,2019,7
Thurston,MINI,3,2021,2
Thurston,MINI,4,2018,5
Thurston,MINI,4,2019,1
Thurston,MINI,4,2021,2
Thurston,MITSUBISHI,1,2018,13
Thurston,MITSUBISHI,1,2020,12
Thurston,MITSUBISHI,2,2012,7
Thurston,MITSUBISHI,2,2018,11
Thurston,MITSUBISHI,2,2019,45
Thurston,MITSUBISHI,2,2020,38
Thurston,MITSUBISHI,3,2012,1
Thurston,MITSUBISHI,3,2018,7
Thurston,MITSUBISHI,3,2019,39
Thurston,MITSUBISHI,3,2020,6
Thurston,MITSUBISHI,4,2012,5
Thurston,MITSUBISHI,4,2018,6
Thurston,MITSUBISHI,4,2019,30
Thurston,MITSUBISHI,4,2020,13
Thurston,NISSAN,1,2011,43
Thurston,NISSAN,1,2012,90
Thurston,NISSAN,1,2013,208
Thurston,NISSAN,1,2014,78
Thurston,NISSAN,1,2015,128
Thurston,NISSAN,1,2016,45
Thurston,NISSAN,1,2017,18
Thurston,NISSAN,1,2018,48
Thurston,NISSAN,1,2019,56
Thurston,NISSAN,1,2020,14
Thurston,NISSAN,1,2021,4
Thurston,NISSAN,2,2011,181
Thurston,NISSAN,2,2012,71
Thurston,NISSAN,2,2013,239
Thurston,NISSAN,2,2014,106
Thurston,NISSAN,2,2015,126
Thurston,NISSAN,2,2016,50
Thurston,NISSAN,2,2017,21
Thurston,NISSAN,2,2018,98
Thurston,NISSAN,2,2019,19
Thurston,NISSAN,2,2021,6
Thurston,NISSAN,3,2011,182
Thurston,NISSAN,3,2012,70
Thurston,NISSAN,3,2013,248
Thurston,NISSAN,3,2014,84
Thurston,NISSAN,3,2015,245
Thurston,NISSAN,3,2016,65
Thurston,NISSAN,3,2017,53
Thurston,NISSAN,3,2018,42
Thurston,NISSAN,3,2019,33
Thurston,NISSAN,3,2020,2
Thurston,NISSAN,4,2011,77
Thurston,NISSAN,4,2012,110
Thurston,NISSAN,4,2013,200
Thurston,NISSAN,4,2014,54
Thurston,NISSAN,4,2015,246
Thurston,NISSAN,4,2016,43
Thurston,NISSAN,4,2017,47
Thurston,NISSAN,4,2018,63
Thurston,NISSAN,4,2019,55
Thurston,NISSAN,4,2020,10
Thurston,POLESTAR,2,2021,2
Thurston,PORSCHE,1,2015,4
Thurston,PORSCHE,1,2016,2
Thurston,PORSCHE,2,2015,1
Thurston,PORSCHE,2,2018,9
Thurston,PORSCHE,3,2016,2
Thurston,PORSCHE,3,2020,2
Thurston,PORSCHE,4,2016,7
Thurston,SMART,1,2014,19
Thurston,SMART,1,2015,10
Thurston,SMART,2,2013,8
Thurston,SMART,2,2014,20
Thurston,SMART,2,2015,12
Thurston,SMART,3,2013,4
Thurston,SMART,3,2014,11
Thurston,SMART,3,2015,8
Thurston,SMART,3,2017,2
Thurston,SMART,4,2013,16
Thurston,SMART,4,2014,17
